Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Rndrng_Prvdrs,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
State,1.0,Alabama,72070,"X-ray of middle spine, 2 views",N,O,844,3137,3739.0,3711,87.802586253,26.538315058,19.921591335,22.468948917
State,1.0,Alabama,72072,"X-ray of middle spine, 3 views",N,F,243,1612,1668.0,1668,49.845935252,10.337158273,7.4936810552,7.7929916067
State,1.0,Alabama,72072,"X-ray of middle spine, 3 views",N,O,329,1035,1153.0,1153,104.19847355,28.385906331,20.800112749,23.331864701
State,1.0,Alabama,72074,"X-ray of middle spine, minimum of 4 views",N,F,41,64,64.0,64,56.16796875,11.50828125,8.31046875,8.4471875
State,1.0,Alabama,72074,"X-ray of middle spine, minimum of 4 views",N,O,44,148,170.0,170,97.787,31.958176471,24.471882353,26.921058824
State,1.0,Alabama,72080,"X-ray of middle and lower spine, 2 views",N,F,81,165,184.0,184,53.284673913,9.727173913,7.2458152174,7.4640217391
State,1.0,Alabama,72080,"X-ray of middle and lower spine, 2 views",N,O,99,339,430.0,430,84.246674419,28.900930233,21.99472093,24.665209302
State,1.0,Alabama,72081,"X-ray of entire middle and lower spine, 1 view",N,F,24,37,37.0,37,82.142162162,12.108648649,9.1440540541,9.3251351351
State,1.0,Alabama,72081,"X-ray of entire middle and lower spine, 1 view",N,O,19,132,133.0,133,64.120300752,38.06924812,27.854962406,31.31924812
State,1.0,Alabama,72082,"X-ray of entire middle and lower spine, 2-3 views",N,F,56,171,174.0,174,81.342126437,14.608965517,11.151724138,11.205344828
State,1.0,Alabama,72082,"X-ray of entire middle and lower spine, 2-3 views",N,O,72,762,788.0,787,132.07148477,61.668807107,44.634581218,50.599555838
State,1.0,Alabama,72083,"X-ray of entire middle and lower spine, 4-5 views",N,F,10,38,38.0,38,66.364473684,16.220789474,11.546842105,12.273157895
State,1.0,Alabama,72083,"X-ray of entire middle and lower spine, 4-5 views",N,O,46,219,222.0,222,141.07414414,65.856081081,45.712972973,51.503288288
State,1.0,Alabama,72084,"X-ray of entire middle and lower spine, minimum of 6 views",N,F,20,307,388.0,388,107.48907216,19.249407216,14.132164948,14.77871134
State,1.0,Alabama,72084,"X-ray of entire middle and lower spine, minimum of 6 views",N,O,50,204,217.0,217,219.99658986,78.503502304,57.419354839,69.038986175
State,1.0,Alabama,72100,"X-ray of lower and sacral spine, 2-3 views",N,F,319,7272,7818.0,7812,46.93068176,10.35668969,7.4862765413,7.7750754669
State,1.0,Alabama,72100,"X-ray of lower and sacral spine, 2-3 views",N,O,1631,19455,24492.0,24370,107.61694308,32.459792585,23.922372611,27.233920464
State,1.0,Alabama,72110,"X-ray of lower and sacral spine, minimum of 4 views",N,F,253,3535,3634.0,3634,64.297091359,11.932619703,8.3560731976,8.7015382499
State,1.0,Alabama,72110,"X-ray of lower and sacral spine, minimum of 4 views",N,O,671,10113,11550.0,11544,143.1030303,41.698874459,30.907620779,34.995028571
State,1.0,Alabama,72114,"X-ray lower and sacral spine, minimum of 6 views",N,F,82,266,269.0,269,76.220260223,14.310297398,10.920223048,10.953754647
State,1.0,Alabama,72114,"X-ray lower and sacral spine, minimum of 6 views",N,O,59,255,260.0,257,161.66019231,47.904192308,35.585230769,40.342884615
State,1.0,Alabama,72120,"X-ray lower and sacral spine, 2-3 views bending views",N,F,83,273,290.0,290,48.810310345,10.344,7.7732068966,8.0256551724
State,1.0,Alabama,72120,"X-ray lower and sacral spine, 2-3 views bending views",N,O,62,287,323.0,301,95.145201238,31.772167183,24.309597523,27.957678019
State,1.0,Alabama,72125,Ct scan of upper spine without contrast,N,F,318,18790,21118.0,21117,211.1733829,44.889197841,33.752590681,33.87041055
State,1.0,Alabama,72125,Ct scan of upper spine without contrast,N,O,155,698,756.0,752,518.74695767,86.909748677,65.531269841,71.248134921
State,1.0,Alabama,72126,Ct scan of upper spine with contrast,N,F,122,269,274.0,273,252.08467153,54.237043796,41.853211679,42.552591241
State,1.0,Alabama,72126,Ct scan of upper spine with contrast,N,O,17,41,42.0,42,856.71428571,123.7852381,90.849761905,98.692380952
State,1.0,Alabama,72127,Ct scan of upper spine before and after contrast,N,F,33,41,41.0,41,235.70731707,54.337317073,39.046829268,40.474634146
State,1.0,Alabama,72127,Ct scan of upper spine before and after contrast,N,O,7,15,17.0,15,926.23529412,149.65529412,117.83235294,127.15117647
State,1.0,Alabama,72128,Ct scan of middle spine without contrast,N,F,295,3458,3619.0,3619,222.88532744,43.712912407,33.342992539,33.55410887
State,1.0,Alabama,72128,Ct scan of middle spine without contrast,N,O,106,239,257.0,256,600.97875486,88.320350195,67.756108949,73.797042802
State,1.0,Alabama,72129,Ct scan of middle spine with contrast,N,F,140,686,706.0,706,207.58640227,54.444971671,42.893356941,42.44786119
State,1.0,Alabama,72129,Ct scan of middle spine with contrast,N,O,10,20,20.0,20,1012.45,149.2435,116.652,127.404
State,1.0,Alabama,72130,Ct scan of middle spine before and after contrast,N,F,31,32,32.0,32,215.46875,56.9290625,45.4734375,45.4028125
State,1.0,Alabama,72131,Ct scan of lower spine without contrast,N,F,313,7358,7799.0,7799,216.70672907,43.960929606,33.257004744,33.526002052
State,1.0,Alabama,72131,Ct scan of lower spine without contrast,N,O,158,1119,1195.0,1184,648.97279498,95.624577406,73.281832636,79.469372385
State,1.0,Alabama,72132,Ct scan of lower spine with contrast,N,F,212,1143,1181.0,1181,216.70193057,54.204826418,42.525385267,42.46596105
State,1.0,Alabama,72132,Ct scan of lower spine with contrast,N,O,31,119,121.0,121,955.42975207,137.37082645,105.45652893,115.67247934
State,1.0,Alabama,72133,Ct scan of lower spine before and after contrast,N,F,62,79,79.0,79,217.39240506,57.299113924,42.788227848,42.818607595
State,1.0,Alabama,72133,Ct scan of lower spine before and after contrast,N,O,19,31,32.0,32,961.84375,154.328125,118.4628125,129.0884375
State,1.0,Alabama,72141,Mri scan of upper spinal canal without contrast,N,F,265,5142,5223.0,5223,295.80555811,66.963260578,51.209465824,51.487784798
State,1.0,Alabama,72141,Mri scan of upper spinal canal without contrast,N,O,362,5457,5969.0,5941,1273.9554984,139.3715413,106.36910705,116.47831965
State,1.0,Alabama,72142,Mri scan of upper spinal canal with contrast,N,F,17,21,21.0,21,368.85714286,81.28,64.931428571,64.271904762
State,1.0,Alabama,72142,Mri scan of upper spinal canal with contrast,N,O,13,15,17.0,17,1226.8823529,170.50882353,131.69529412,155.14352941
State,1.0,Alabama,72146,Mri scan of middle spinal canal without contrast,N,F,251,2036,2083.0,2083,300.89756121,66.672035526,51.460609698,51.644109458
State,1.0,Alabama,72146,Mri scan of middle spinal canal without contrast,N,O,250,1838,1984.0,1977,1281.4145312,133.34409778,102.07511089,110.99615423
State,1.0,Alabama,72147,Mri scan of middle spinal canal with contrast,N,F,24,28,28.0,28,349.67857143,80.955357143,58.627857143,57.767857143
State,1.0,Alabama,72147,Mri scan of middle spinal canal with contrast,N,O,13,14,14.0,14,1126.2142857,177.04428571,141.34214286,151.80571429
State,1.0,Alabama,72148,Mri scan of lower spinal canal without contrast,N,F,270,9673,9900.0,9900,288.13138485,67.149820202,51.228972727,51.424519192
State,1.0,Alabama,72148,Mri scan of lower spinal canal without contrast,N,O,417,11743,12830.0,12778,1285.6448433,153.53629384,116.51730943,127.2760039
State,1.0,Alabama,72149,Mri scan of lower spinal canal with contrast,N,F,25,40,40.0,40,341.71675,80.25725,59.72,59.7045
State,1.0,Alabama,72149,Mri scan of lower spinal canal with contrast,N,O,24,36,40.0,40,1441.075,192.43975,151.05775,164.11625
State,1.0,Alabama,72156,Mri scan of upper spinal canal before and after contrast,N,F,217,965,1018.0,1018,436.60059921,102.83777996,80.016925344,80.706011788
State,1.0,Alabama,72156,Mri scan of upper spinal canal before and after contrast,N,O,124,437,455.0,454,1676.0986374,243.26437363,188.80035165,211.14810989
State,1.0,Alabama,72157,Mri scan of middle spinal canal before and after contrast,N,F,218,848,917.0,917,427.86178844,102.66310796,80.689062159,81.192257361
State,1.0,Alabama,72157,Mri scan of middle spinal canal before and after contrast,N,O,111,329,351.0,349,1577.6537892,257.08868946,199.11401709,222.55712251
State,1.0,Alabama,72158,Mri scan of lower spinal canal before and after contrast,N,F,251,2037,2158.0,2158,392.75071826,103.59961538,80.51512975,80.881890639
State,1.0,Alabama,72158,Mri scan of lower spinal canal before and after contrast,N,O,194,1688,1791.0,1778,1740.0977666,264.86303741,204.44677834,226.16213289
State,1.0,Alabama,72170,"X-ray of pelvis, 1-2 views",N,F,322,4977,5446.0,5416,40.498606317,8.0610888726,6.0532482556,6.2812688212
State,1.0,Alabama,72170,"X-ray of pelvis, 1-2 views",N,O,652,4814,5351.0,5317,83.529102971,23.608460101,17.820388712,20.177807886
State,1.0,Alabama,72190,"X-ray of pelvis, minimum of 3 views",N,F,92,255,424.0,424,55.208278302,11.974764151,9.1141745283,9.5410613208
State,1.0,Alabama,72190,"X-ray of pelvis, minimum of 3 views",N,O,99,185,264.0,264,108.82712121,35.654393939,26.255151515,29.251060606
State,1.0,Alabama,72191,Ct scan of blood vessels of pelvis with contrast,N,F,19,22,22.0,22,229.86363636,81.594545455,65.209090909,65.321818182
State,1.0,Alabama,72192,Ct scan of pelvis without contrast,N,F,312,3129,3279.0,3279,206.33413846,49.779643184,37.506489783,37.299411406
State,1.0,Alabama,72192,Ct scan of pelvis without contrast,N,O,110,246,259.0,258,503.03181467,89.993629344,68.328030888,72.080579151
State,1.0,Alabama,72193,Ct scan of pelvis with contrast,N,F,169,352,359.0,359,221.33448468,52.807604457,40.716016713,40.937103064
State,1.0,Alabama,72193,Ct scan of pelvis with contrast,N,O,48,66,68.0,67,425.20588235,128.07867647,97.631617647,109.32779412
State,1.0,Alabama,72194,Ct scan of pelvis before and after contrast,N,F,41,54,54.0,54,235.28277778,54.614074074,41.130555556,41.375740741
State,1.0,Alabama,72194,Ct scan of pelvis before and after contrast,N,O,14,14,20.0,20,719.089,130.8055,91.2555,103.991
State,1.0,Alabama,72195,Mri scan of pelvis without contrast,N,F,171,521,537.0,537,261.38817505,65.75594041,50.641303538,50.746089385
State,1.0,Alabama,72195,Mri scan of pelvis without contrast,N,O,167,626,692.0,691,1251.2043208,183.69955202,141.96200867,155.45099711
State,1.0,Alabama,72196,Mri scan of pelvis with contrast,N,F,15,27,27.0,27,291.37037037,79.167407407,63.274814815,62.527777778
State,1.0,Alabama,72196,Mri scan of pelvis with contrast,N,O,10,44,45.0,45,562.71111111,84.052888889,63.196222222,62.939777778
State,1.0,Alabama,72197,Mri scan of pelvis before and after contrast,N,F,201,2221,2309.0,2309,371.85504114,99.437219576,74.251260286,75.510363794
State,1.0,Alabama,72197,Mri scan of pelvis before and after contrast,N,O,113,1044,1102.0,1071,1774.7112523,242.03417423,185.64325771,192.4834029
State,1.0,Alabama,72198,Mri scan of blood vessels of pelvis,N,F,15,20,20.0,20,315.8,80.5465,64.331,64.308
State,1.0,Alabama,72198,Mri scan of blood vessels of pelvis,N,O,7,19,19.0,19,2101.8421053,291.32421053,217.30263158,240.11210526
State,1.0,Alabama,72200,"X-ray of joint between lower spine and hip bone, 1-2 views",N,F,45,95,99.0,99,32.790707071,7.6975757576,5.3270707071,5.5901010101
State,1.0,Alabama,72200,"X-ray of joint between lower spine and hip bone, 1-2 views",N,O,34,87,90.0,90,79.026666667,26.942444444,20.132111111,22.637222222
State,1.0,Alabama,72202,"X-ray of joint between lower spine and hip bone, 3 or more views",N,F,86,232,234.0,234,43.916666667,10.30982906,7.4502991453,7.7597435897
State,1.0,Alabama,72202,"X-ray of joint between lower spine and hip bone, 3 or more views",N,O,103,260,311.0,310,82.470546624,25.819324759,19.13266881,21.571543408
State,1.0,Alabama,72220,"X-ray of sacrum and tailbone, minimum of 2 views",N,F,224,688,701.0,701,38.015149786,8.1278601997,5.8988445078,6.1631241084
State,1.0,Alabama,72220,"X-ray of sacrum and tailbone, minimum of 2 views",N,O,431,669,750.0,744,77.189933333,24.879053333,17.983653333,20.38804
State,1.0,Alabama,72240,Review by radiologist of upper spinal canal image,N,F,8,13,13.0,13,149.0,21.36,17.09,33.48
State,1.0,Alabama,72265,Review by radiologist of lower spinal canal image,N,F,13,29,30.0,30,124.59333333,20.466,16.370666667,30.550666667
State,1.0,Alabama,72270,Review by radiologist of multiple spinal canals image,N,F,11,20,20.0,20,201.0,31.1795,25.147,51.1205
State,1.0,Alabama,72295,Review by radiologist of disc of lower spine image,N,F,8,88,118.0,98,449.29237288,37.608474576,29.088559322,29.73720339
State,1.0,Alabama,72295,Review by radiologist of disc of lower spine image,N,O,8,11,15.0,12,479.06666667,92.605333333,73.850666667,80.055333333
State,1.0,Alabama,73000,X-ray of collar bone,N,F,177,374,461.0,438,34.718091106,7.7746203905,5.7354229935,6.0903470716
State,1.0,Alabama,73000,X-ray of collar bone,N,O,350,550,944.0,929,79.583358051,26.260858051,19.74842161,22.232044492
State,1.0,Alabama,73010,X-ray of shoulder blade,N,F,88,141,152.0,148,50.17625,8.2914473684,5.9875657895,6.4069078947
State,1.0,Alabama,73010,X-ray of shoulder blade,N,O,140,1361,1807.0,1686,102.72784173,20.669690094,15.41653016,17.588035418
State,1.0,Alabama,73020,"X-ray of shoulder, 1 view",N,F,253,1297,1449.0,1399,33.79552795,7.0482332643,5.3295583161,5.5728778468
State,1.0,Alabama,73020,"X-ray of shoulder, 1 view",N,O,205,1379,1626.0,1539,89.037423124,17.101242312,12.552872079,14.65102706
State,1.0,Alabama,73030,"X-ray of shoulder, minimum of 2 views",N,F,327,9898,11656.0,11027,40.937809712,8.7442089911,6.3247503432,6.6769783802
State,1.0,Alabama,73030,"X-ray of shoulder, minimum of 2 views",N,O,1799,20498,29427.0,27423,95.380938594,28.585002889,21.068844598,24.457518605
State,1.0,Alabama,73040,Review by radiologist of shoulder joint image,N,F,18,29,29.0,29,107.80896552,24.322758621,19.508965517,20.812413793
State,1.0,Alabama,73040,Review by radiologist of shoulder joint image,N,O,18,70,78.0,77,351.21794872,113.75705128,87.929871795,102.68705128
State,1.0,Alabama,73050,X-ray of both collar bones joints,N,O,19,23,27.0,27,87.62962963,21.400740741,15.642592593,17.822592593
State,1.0,Alabama,73060,"X-ray of upper arm, minimum of 2 views",N,F,310,2433,2791.0,2723,38.439874597,7.7701719814,5.7410068076,5.9711393766
State,1.0,Alabama,73060,"X-ray of upper arm, minimum of 2 views",N,O,638,1304,1873.0,1849,81.856278697,25.663908169,18.836113187,21.363208756
State,1.0,Alabama,73070,"X-ray of elbow, 2 views",N,F,268,1251,1498.0,1440,36.029078772,7.7894993324,5.8512683578,6.2546728972
State,1.0,Alabama,73070,"X-ray of elbow, 2 views",N,O,605,1930,2540.0,2446,78.141291339,24.030362205,17.630610236,20.23380315
State,1.0,Alabama,73080,"X-ray of elbow, minimum of 3 views",N,F,292,2606,2782.0,2710,38.415528397,8.0673580158,5.7981739756,6.0387886413
State,1.0,Alabama,73080,"X-ray of elbow, minimum of 3 views",N,O,672,2001,2514.0,2411,91.703289578,26.119212411,19.210883055,22.02265712
State,1.0,Alabama,73090,"X-ray of forearm, 2 views",N,F,305,2281,2511.0,2436,35.295989646,7.4658223815,5.4896853843,5.7801831939
State,1.0,Alabama,73090,"X-ray of forearm, 2 views",N,O,579,997,1231.0,1203,69.298432169,22.656839968,16.710081235,18.997481722
State,1.0,Alabama,73100,"X-ray of wrist, 2 views",N,F,227,831,978.0,925,36.174631902,7.7222290389,5.6662781186,5.9169222904
State,1.0,Alabama,73100,"X-ray of wrist, 2 views",N,O,487,2370,4030.0,3600,77.069143921,28.60928536,21.160789082,24.293265509
State,1.0,Alabama,73110,"X-ray of wrist, minimum of 3 views",N,F,311,3943,4720.0,4457,39.22934322,8.1109258475,5.8762478814,6.2162266949
State,1.0,Alabama,73110,"X-ray of wrist, minimum of 3 views",N,O,1049,4751,7827.0,7333,100.08468123,32.552173246,24.121167753,27.95637409
State,1.0,Alabama,73120,"X-ray of hand, 2 views",N,F,181,610,752.0,617,33.843816489,7.645518617,5.4214361702,5.8976728723
State,1.0,Alabama,73120,"X-ray of hand, 2 views",N,O,490,1931,2762.0,2108,62.556571325,24.856078928,18.249576394,22.39756336
State,1.0,Alabama,73130,"X-ray of hand, minimum of 3 views",N,F,321,5269,6423.0,5643,40.726635529,8.150703721,5.8567227152,6.4147937101
State,1.0,Alabama,73130,"X-ray of hand, minimum of 3 views",N,O,1264,9045,13789.0,11115,89.675636377,28.738324026,21.145653782,25.276556676
State,1.0,Alabama,73140,"X-ray of finger, minimum of 2 views",N,F,242,929,979.0,960,32.337548519,6.3927272727,4.4672625128,4.7029928498
State,1.0,Alabama,73140,"X-ray of finger, minimum of 2 views",N,O,659,2385,3227.0,3077,79.736151224,31.461295321,23.063665944,27.274970561
State,1.0,Alabama,73200,Ct scan of arm without contrast,N,F,260,1635,1708.0,1690,207.3748829,44.958079625,34.086059719,34.408957845
State,1.0,Alabama,73200,Ct scan of arm without contrast,N,O,98,476,498.0,490,576.96403614,105.02477912,79.229718876,86.277710843
State,1.0,Alabama,73201,Ct scan of arm with contrast,N,F,137,238,264.0,255,243.47223485,52.279962121,39.259810606,39.721098485
State,1.0,Alabama,73201,Ct scan of arm with contrast,N,O,34,70,73.0,71,790.2739726,152.34684932,111.40424658,126.69205479
State,1.0,Alabama,73202,Ct scan of arm before and after contrast,N,F,21,22,22.0,22,284.31818182,51.284090909,39.006818182,42.85
State,1.0,Alabama,73206,Ct scan of blood vessels of arm with contrast,N,F,81,102,110.0,106,253.97190909,79.570818182,61.276,62.677181818
State,1.0,Alabama,73206,Ct scan of blood vessels of arm with contrast,N,O,10,11,13.0,11,630.07692308,174.94384615,139.78230769,148.11307692
State,1.0,Alabama,73218,Mri scan of arm without contrast,N,F,97,203,211.0,206,290.28521327,62.398151659,48.216872038,49.146208531
State,1.0,Alabama,73218,Mri scan of arm without contrast,N,O,113,247,274.0,264,1047.9891971,218.14868613,168.155,185.63459854
State,1.0,Alabama,73220,Mri scan of arm before and after contrast,N,F,61,108,114.0,112,366.86736842,99.046140351,73.382017544,73.008859649
State,1.0,Alabama,73220,Mri scan of arm before and after contrast,N,O,43,90,115.0,115,1253.6863478,270.18834783,209.94947826,249.19956522
State,1.0,Alabama,73221,Mri scan of arm joint without contrast,N,F,179,2725,2856.0,2783,278.7179972,62.041165966,46.764460784,47.059023109
State,1.0,Alabama,73221,Mri scan of arm joint without contrast,N,O,311,3894,4310.0,4193,1159.5644362,162.05809049,122.87480046,135.45338283
State,1.0,Alabama,73222,Mri scan of arm joint with contrast,N,F,83,237,239.0,239,300.80807531,73.268661088,54.101464435,55.456903766
